No,feature,structuralcategory,functionalcategory,class,totallength,totaldb,totaloh,Shorthand Notation,SwissLipids Name,SwissLipids ID,SwissLipids rank,category,Reference (pmol) from report
1189,PS 17:1;0_21:1;0,GPL,MEM,PS,38,2,0,PS 17:1_21:1,Phosphatidylserine (17:1_21:1),,,GP,
1190,PS 18:0;0_18:1;0,GPL,MEM,PS,36,1,0,PS 18:0_18:1,Phosphatidylserine (18:0_18:1),SLM:000077971,SLM:Molecular_Subspecies,GP,
1191,PS 18:0;0_18:2;0,GPL,MEM,PS,36,2,0,PS 18:0_18:2,Phosphatidylserine (18:0_18:2),SLM:000077972,SLM:Molecular_Subspecies,GP,
1192,PS 18:0;0_18:3;0,GPL,MEM,PS,36,3,0,PS 18:0_18:3,Phosphatidylserine (18:0_18:3),SLM:000077973,SLM:Molecular_Subspecies,GP,
1193,PS 18:0;0_19:1;0,GPL,MEM,PS,37,1,0,PS 18:0_19:1,Phosphatidylserine (18:0_19:1),,,GP,
1194,PS 18:0;0_19:2;0,GPL,MEM,PS,37,2,0,PS 18:0_19:2,Phosphatidylserine (18:0_19:2),,,GP,
1195,PS 18:0;0_20:0;0,GPL,MEM,PS,38,0,0,PS 18:0_20:0,Phosphatidylserine (18:0_20:0),SLM:000077976,SLM:Molecular_Subspecies,GP,
1196,PS 18:0;0_20:1;0,GPL,MEM,PS,38,1,0,PS 18:0_20:1,Phosphatidylserine (18:0_20:1),SLM:000077977,SLM:Molecular_Subspecies,GP,
1197,PS 18:0;0_20:2;0,GPL,MEM,PS,38,2,0,PS 18:0_20:2,Phosphatidylserine (18:0_20:2),SLM:000077978,SLM:Molecular_Subspecies,GP,
1198,PS 18:0;0_20:3;0,GPL,MEM,PS,38,3,0,PS 18:0_20:3,Phosphatidylserine (18:0_20:3),SLM:000077979,SLM:Molecular_Subspecies,GP,
1199,PS 18:0;0_20:4;0,GPL,MEM,PS,38,4,0,PS 18:0_20:4,Phosphatidylserine (18:0_20:4),SLM:000077980,SLM:Molecular_Subspecies,GP,
1200,PS 18:0;0_20:5;0,GPL,MEM,PS,38,5,0,PS 18:0_20:5,Phosphatidylserine (18:0_20:5),SLM:000077981,SLM:Molecular_Subspecies,GP,
1201,PS 18:0;0_22:0;0,GPL,MEM,PS,40,0,0,PS 18:0_22:0,Phosphatidylserine (18:0_22:0),SLM:000077983,SLM:Molecular_Subspecies,GP,
1202,PS 18:0;0_22:1;0,GPL,MEM,PS,40,1,0,PS 18:0_22:1,Phosphatidylserine (18:0_22:1),SLM:000077984,SLM:Molecular_Subspecies,GP,
1203,PS 18:0;0_22:2;0,GPL,MEM,PS,40,2,0,PS 18:0_22:2,Phosphatidylserine (18:0_22:2),SLM:000077985,SLM:Molecular_Subspecies,GP,
1204,PS 18:0;0_22:3;0,GPL,MEM,PS,40,3,0,PS 18:0_22:3,Phosphatidylserine (18:0_22:3),SLM:000077986,SLM:Molecular_Subspecies,GP,
1205,PS 18:0;0_22:4;0,GPL,MEM,PS,40,4,0,PS 18:0_22:4,Phosphatidylserine (18:0_22:4),SLM:000077987,SLM:Molecular_Subspecies,GP,
1206,PS 18:0;0_22:5;0,GPL,MEM,PS,40,5,0,PS 18:0_22:5,Phosphatidylserine (18:0_22:5),SLM:000077988,SLM:Molecular_Subspecies,GP,
1207,PS 18:0;0_22:6;0,GPL,MEM,PS,40,6,0,PS 18:0_22:6,Phosphatidylserine (18:0_22:6),SLM:000077989,SLM:Molecular_Subspecies,GP,
1208,PS 18:0;0_24:1;0,GPL,MEM,PS,42,1,0,PS 18:0_24:1,Phosphatidylserine (18:0_24:1),SLM:000077991,SLM:Molecular_Subspecies,GP,
1209,PS 18:0;0_24:2;0,GPL,MEM,PS,42,2,0,PS 18:0_24:2,Phosphatidylserine (18:0_24:2),,,GP,
1210,PS 18:0;0_24:3;0,GPL,MEM,PS,42,3,0,PS 18:0_24:3,Phosphatidylserine (18:0_24:3),,,GP,
1211,PS 18:0;0_24:4;0,GPL,MEM,PS,42,4,0,PS 18:0_24:4,Phosphatidylserine (18:0_24:4),SLM:000077992,SLM:Molecular_Subspecies,GP,
1212,PS 18:1;0_18:1;0,GPL,MEM,PS,36,2,0,PS 18:1_18:1,Phosphatidylserine (18:1/18:1),SLM:000111609,SLM:Structural_Subspecies,GP,
1213,PS 18:1;0_18:2;0,GPL,MEM,PS,36,3,0,PS 18:1_18:2,Phosphatidylserine (18:1_18:2),SLM:000078021,SLM:Molecular_Subspecies,GP,
1214,PS 18:1;0_18:3;0,GPL,MEM,PS,36,4,0,PS 18:1_18:3,Phosphatidylserine (18:1_18:3),SLM:000078022,SLM:Molecular_Subspecies,GP,
1215,PS 18:1;0_19:0;0,GPL,MEM,PS,37,1,0,PS 18:1_19:0,Phosphatidylserine (18:1_19:0),SLM:000078024,SLM:Molecular_Subspecies,GP,
1216,PS 18:1;0_19:1;0,GPL,MEM,PS,37,2,0,PS 18:1_19:1,Phosphatidylserine (18:1_19:1),,,GP,
1217,PS 18:1;0_20:0;0,GPL,MEM,PS,38,1,0,PS 18:1_20:0,Phosphatidylserine (18:1_20:0),SLM:000078025,SLM:Molecular_Subspecies,GP,
1218,PS 18:1;0_20:1;0,GPL,MEM,PS,38,2,0,PS 18:1_20:1,Phosphatidylserine (18:1_20:1),SLM:000078026,SLM:Molecular_Subspecies,GP,
1219,PS 18:1;0_20:2;0,GPL,MEM,PS,38,3,0,PS 18:1_20:2,Phosphatidylserine (18:1_20:2),SLM:000078027,SLM:Molecular_Subspecies,GP,
1220,PS 18:1;0_20:3;0,GPL,MEM,PS,38,4,0,PS 18:1_20:3,Phosphatidylserine (18:1_20:3),SLM:000078028,SLM:Molecular_Subspecies,GP,
1221,PS 18:1;0_20:4;0,GPL,MEM,PS,38,5,0,PS 18:1_20:4,Phosphatidylserine (18:1_20:4),SLM:000078029,SLM:Molecular_Subspecies,GP,
1222,PS 18:1;0_20:5;0,GPL,MEM,PS,38,6,0,PS 18:1_20:5,Phosphatidylserine (18:1_20:5),SLM:000078030,SLM:Molecular_Subspecies,GP,
1223,PS 18:1;0_22:0;0,GPL,MEM,PS,40,1,0,PS 18:1_22:0,Phosphatidylserine (18:1_22:0),SLM:000078032,SLM:Molecular_Subspecies,GP,
1224,PS 18:1;0_22:1;0,GPL,MEM,PS,40,2,0,PS 18:1_22:1,Phosphatidylserine (18:1_22:1),SLM:000078033,SLM:Molecular_Subspecies,GP,
1225,PS 18:1;0_22:2;0,GPL,MEM,PS,40,3,0,PS 18:1_22:2,Phosphatidylserine (18:1_22:2),SLM:000078034,SLM:Molecular_Subspecies,GP,
1226,PS 18:1;0_22:3;0,GPL,MEM,PS,40,4,0,PS 18:1_22:3,Phosphatidylserine (18:1_22:3),SLM:000078035,SLM:Molecular_Subspecies,GP,
1227,PS 18:1;0_22:4;0,GPL,MEM,PS,40,5,0,PS 18:1_22:4,Phosphatidylserine (18:1_22:4),SLM:000078036,SLM:Molecular_Subspecies,GP,
1228,PS 18:1;0_22:5;0,GPL,MEM,PS,40,6,0,PS 18:1_22:5,Phosphatidylserine (18:1_22:5),SLM:000078037,SLM:Molecular_Subspecies,GP,
1229,PS 18:1;0_22:6;0,GPL,MEM,PS,40,7,0,PS 18:1_22:6,Phosphatidylserine (18:1_22:6),SLM:000078038,SLM:Molecular_Subspecies,GP,
1230,PS 18:1;0_23:0;0,GPL,MEM,PS,41,1,0,PS 18:1_23:0,Phosphatidylserine (18:1_23:0),,,GP,
1231,PS 18:1;0_24:0;0,GPL,MEM,PS,42,1,0,PS 18:1_24:0,Phosphatidylserine (18:1_24:0),SLM:000078039,SLM:Molecular_Subspecies,GP,
1232,PS 18:1;0_24:1;0,GPL,MEM,PS,42,2,0,PS 18:1_24:1,Phosphatidylserine (18:1_24:1),SLM:000078040,SLM:Molecular_Subspecies,GP,
1233,PS 18:1;0_24:2;0,GPL,MEM,PS,42,3,0,PS 18:1_24:2,Phosphatidylserine (18:1_24:2),,,GP,
1234,PS 18:2;0_18:2;0,GPL,MEM,PS,36,4,0,PS 18:2_18:2,Phosphatidylserine (18:2/18:2),SLM:000111675,SLM:Structural_Subspecies,GP,
1235,PS 18:2;0_19:0;0,GPL,MEM,PS,37,2,0,PS 18:2_19:0,Phosphatidylserine (18:2_19:0),SLM:000078072,SLM:Molecular_Subspecies,GP,
1236,PS 18:2;0_20:0;0,GPL,MEM,PS,38,2,0,PS 18:2_20:0,Phosphatidylserine (18:2_20:0),SLM:000078073,SLM:Molecular_Subspecies,GP,
1237,PS 18:2;0_20:1;0,GPL,MEM,PS,38,3,0,PS 18:2_20:1,Phosphatidylserine (18:2_20:1),SLM:000078074,SLM:Molecular_Subspecies,GP,
1238,PS 18:2;0_20:2;0,GPL,MEM,PS,38,4,0,PS 18:2_20:2,Phosphatidylserine (18:2_20:2),SLM:000078075,SLM:Molecular_Subspecies,GP,
1239,PS 18:2;0_20:3;0,GPL,MEM,PS,38,5,0,PS 18:2_20:3,Phosphatidylserine (18:2_20:3),SLM:000078076,SLM:Molecular_Subspecies,GP,
1240,PS 18:2;0_20:4;0,GPL,MEM,PS,38,6,0,PS 18:2_20:4,Phosphatidylserine (18:2_20:4),SLM:000078077,SLM:Molecular_Subspecies,GP,
1241,PS 18:2;0_22:0;0,GPL,MEM,PS,40,2,0,PS 18:2_22:0,Phosphatidylserine (18:2_22:0),SLM:000078080,SLM:Molecular_Subspecies,GP,
1242,PS 18:2;0_22:1;0,GPL,MEM,PS,40,3,0,PS 18:2_22:1,Phosphatidylserine (18:2_22:1),SLM:000078081,SLM:Molecular_Subspecies,GP,
1243,PS 18:2;0_22:2;0,GPL,MEM,PS,40,4,0,PS 18:2_22:2,Phosphatidylserine (18:2_22:2),SLM:000078082,SLM:Molecular_Subspecies,GP,
1244,PS 18:2;0_22:3;0,GPL,MEM,PS,40,5,0,PS 18:2_22:3,Phosphatidylserine (18:2_22:3),SLM:000078083,SLM:Molecular_Subspecies,GP,
1245,PS 18:2;0_22:4;0,GPL,MEM,PS,40,6,0,PS 18:2_22:4,Phosphatidylserine (18:2_22:4),SLM:000078084,SLM:Molecular_Subspecies,GP,
1246,PS 18:2;0_22:5;0,GPL,MEM,PS,40,7,0,PS 18:2_22:5,Phosphatidylserine (18:2_22:5),SLM:000078085,SLM:Molecular_Subspecies,GP,
1247,PS 18:2;0_24:0;0,GPL,MEM,PS,42,2,0,PS 18:2_24:0,Phosphatidylserine (18:2_24:0),SLM:000078087,SLM:Molecular_Subspecies,GP,
1248,PS 18:2;0_24:1;0,GPL,MEM,PS,42,3,0,PS 18:2_24:1,Phosphatidylserine (18:2_24:1),SLM:000078088,SLM:Molecular_Subspecies,GP,
1249,PS 18:2;0_24:2;0,GPL,MEM,PS,42,4,0,PS 18:2_24:2,Phosphatidylserine (18:2_24:2),,,GP,
1250,PS 18:3;0_20:0;0,GPL,MEM,PS,38,3,0,PS 18:3_20:0,Phosphatidylserine (18:3_20:0),SLM:000078120,SLM:Molecular_Subspecies,GP,
1251,PS 18:3;0_20:2;0,GPL,MEM,PS,38,5,0,PS 18:3_20:2,Phosphatidylserine (18:3_20:2),SLM:000078122,SLM:Molecular_Subspecies,GP,
1252,PS 18:3;0_20:3;0,GPL,MEM,PS,38,6,0,PS 18:3_20:3,Phosphatidylserine (18:3_20:3),SLM:000078123,SLM:Molecular_Subspecies,GP,
1253,PS 18:3;0_22:0;0,GPL,MEM,PS,40,3,0,PS 18:3_22:0,Phosphatidylserine (18:3_22:0),SLM:000078127,SLM:Molecular_Subspecies,GP,
1254,PS 18:3;0_22:4;0,GPL,MEM,PS,40,7,0,PS 18:3_22:4,Phosphatidylserine (18:3_22:4),SLM:000078131,SLM:Molecular_Subspecies,GP,
1255,PS 19:0;0_22:6;0,GPL,MEM,PS,41,6,0,PS 19:0_22:6,Phosphatidylserine (19:0_22:6),SLM:000078224,SLM:Molecular_Subspecies,GP,
1256,PS 20:0;0_20:0;0,GPL,MEM,PS,40,0,0,PS 20:0_20:0,Phosphatidylserine (20:0/20:0),SLM:000111939,SLM:Structural_Subspecies,GP,
1257,PS 20:0;0_20:1;0,GPL,MEM,PS,40,1,0,PS 20:0_20:1,Phosphatidylserine (20:0_20:1),SLM:000078256,SLM:Molecular_Subspecies,GP,
1258,PS 20:0;0_20:2;0,GPL,MEM,PS,40,2,0,PS 20:0_20:2,Phosphatidylserine (20:0_20:2),SLM:000078257,SLM:Molecular_Subspecies,GP,
1259,PS 20:0;0_20:3;0,GPL,MEM,PS,40,3,0,PS 20:0_20:3,Phosphatidylserine (20:0_20:3),SLM:000078258,SLM:Molecular_Subspecies,GP,
1260,PS 20:0;0_20:4;0,GPL,MEM,PS,40,4,0,PS 20:0_20:4,Phosphatidylserine (20:0_20:4),SLM:000078259,SLM:Molecular_Subspecies,GP,
1261,PS 20:0;0_20:5;0,GPL,MEM,PS,40,5,0,PS 20:0_20:5,Phosphatidylserine (20:0_20:5),SLM:000078260,SLM:Molecular_Subspecies,GP,
1262,PS 20:0;0_22:1;0,GPL,MEM,PS,42,1,0,PS 20:0_22:1,Phosphatidylserine (20:0_22:1),SLM:000078263,SLM:Molecular_Subspecies,GP,
1263,PS 20:0;0_22:4;0,GPL,MEM,PS,42,4,0,PS 20:0_22:4,Phosphatidylserine (20:0_22:4),SLM:000078266,SLM:Molecular_Subspecies,GP,
1264,PS 20:1;0_20:1;0,GPL,MEM,PS,40,2,0,PS 20:1_20:1,Phosphatidylserine (20:1/20:1),SLM:000112005,SLM:Structural_Subspecies,GP,
1265,PS 20:1;0_20:2;0,GPL,MEM,PS,40,3,0,PS 20:1_20:2,Phosphatidylserine (20:1_20:2),SLM:000078300,SLM:Molecular_Subspecies,GP,
1266,PS 20:1;0_20:3;0,GPL,MEM,PS,40,4,0,PS 20:1_20:3,Phosphatidylserine (20:1_20:3),SLM:000078301,SLM:Molecular_Subspecies,GP,
1267,PS 20:1;0_20:4;0,GPL,MEM,PS,40,5,0,PS 20:1_20:4,Phosphatidylserine (20:1_20:4),SLM:000078302,SLM:Molecular_Subspecies,GP,
1268,PS 20:1;0_20:5;0,GPL,MEM,PS,40,6,0,PS 20:1_20:5,Phosphatidylserine (20:1_20:5),SLM:000078303,SLM:Molecular_Subspecies,GP,
1269,PS 20:2;0_20:2;0,GPL,MEM,PS,40,4,0,PS 20:2_20:2,Phosphatidylserine (20:2/20:2),SLM:000112071,SLM:Structural_Subspecies,GP,
1270,PS 20:2;0_20:3;0,GPL,MEM,PS,40,5,0,PS 20:2_20:3,Phosphatidylserine (20:2_20:3),SLM:000078343,SLM:Molecular_Subspecies,GP,
1271,PS 20:2;0_20:4;0,GPL,MEM,PS,40,6,0,PS 20:2_20:4,Phosphatidylserine (20:2_20:4),SLM:000078344,SLM:Molecular_Subspecies,GP,
1272,PS 20:2;0_20:5;0,GPL,MEM,PS,40,7,0,PS 20:2_20:5,Phosphatidylserine (20:2_20:5),SLM:000078345,SLM:Molecular_Subspecies,GP,
1273,PS 20:2;0_22:0;0,GPL,MEM,PS,42,2,0,PS 20:2_22:0,Phosphatidylserine (20:2_22:0),SLM:000078347,SLM:Molecular_Subspecies,GP,
1274,PS 20:2;0_22:1;0,GPL,MEM,PS,42,3,0,PS 20:2_22:1,Phosphatidylserine (20:2_22:1),SLM:000078348,SLM:Molecular_Subspecies,GP,
1275,PS 20:2;0_24:0;0,GPL,MEM,PS,44,2,0,PS 20:2_24:0,Phosphatidylserine (20:2_24:0),SLM:000078354,SLM:Molecular_Subspecies,GP,
1276,PS 20:3;0_20:3;0,GPL,MEM,PS,40,6,0,PS 20:3_20:3,Phosphatidylserine (20:3/20:3),SLM:000112137,SLM:Structural_Subspecies,GP,
1277,PS 20:3;0_20:4;0,GPL,MEM,PS,40,7,0,PS 20:3_20:4,Phosphatidylserine (20:3_20:4),SLM:000078385,SLM:Molecular_Subspecies,GP,
1278,PS 20:3;0_22:0;0,GPL,MEM,PS,42,3,0,PS 20:3_22:0,Phosphatidylserine (20:3_22:0),SLM:000078388,SLM:Molecular_Subspecies,GP,
1279,PS 20:3;0_22:1;0,GPL,MEM,PS,42,4,0,PS 20:3_22:1,Phosphatidylserine (20:3_22:1),SLM:000078389,SLM:Molecular_Subspecies,GP,
1280,PS 20:3;0_22:6;0,GPL,MEM,PS,42,9,0,PS 20:3_22:6,Phosphatidylserine (20:3_22:6),SLM:000078394,SLM:Molecular_Subspecies,GP,
1281,PS 20:4;0_22:0;0,GPL,MEM,PS,42,4,0,PS 20:4_22:0,Phosphatidylserine (20:4_22:0),SLM:000078428,SLM:Molecular_Subspecies,GP,
1282,PS 20:4;0_22:5;0,GPL,MEM,PS,42,9,0,PS 20:4_22:5,Phosphatidylserine (20:4_22:5),SLM:000078433,SLM:Molecular_Subspecies,GP,
1283,PS 22:6;0_24:0;0,GPL,MEM,PS,46,6,0,PS 22:6_24:0,Phosphatidylserine (22:6_24:0),SLM:000078750,SLM:Molecular_Subspecies,GP,
1284,SM 32:0;4,SL,MEM,SM,32,0,4,SM 32:0;O4,Sphingomyelin (q32:0),,,SP,
1285,SM 32:1;2,SL,MEM,SM,32,1,2,SM 32:1;O2,Sphingomyelin (d32:1),SLM:000390695,SLM:Species,SP,
1286,SM 34:0;2,SL,MEM,SM,34,0,2,SM 34:0;O2,Sphingomyelin (d34:0),SLM:000390716,SLM:Species,SP,
1287,SM 34:0;3,SL,MEM,SM,34,0,3,SM 34:0;O3,Sphingomyelin (t34:0),SLM:000390731,SLM:Species,SP,
1288,SM 34:0;4,SL,MEM,SM,34,0,4,SM 34:0;O4,Sphingomyelin (q34:0),,,SP,
1289,SM 34:1;2,SL,MEM,SM,34,1,2,SM 34:1;O2,Sphingomyelin (d34:1),SLM:000390714,SLM:Species,SP,
1290,SM 34:1;3,SL,MEM,SM,34,1,3,SM 34:1;O3,Sphingomyelin (t34:1),SLM:000390728,SLM:Species,SP,
1291,SM 36:0;2,SL,MEM,SM,36,0,2,SM 36:0;O2,Sphingomyelin (d36:0),SLM:000390741,SLM:Species,SP,
1292,SM 36:1;2,SL,MEM,SM,36,1,2,SM 36:1;O2,Sphingomyelin (d36:1),SLM:000390739,SLM:Species,SP,
1293,SM 36:2;2,SL,MEM,SM,36,2,2,SM 36:2;O2,Sphingomyelin (d36:2),SLM:000390737,SLM:Species,SP,
1294,SM 38:0;2,SL,MEM,SM,38,0,2,SM 38:0;O2,Sphingomyelin (d38:0),SLM:000390770,SLM:Species,SP,
1295,SM 38:1;2,SL,MEM,SM,38,1,2,SM 38:1;O2,Sphingomyelin (d38:1),SLM:000390767,SLM:Species,SP,
1296,SM 38:2;2,SL,MEM,SM,38,2,2,SM 38:2;O2,Sphingomyelin (d38:2),SLM:000390765,SLM:Species,SP,
1297,SM 40:0;2,SL,MEM,SM,40,0,2,SM 40:0;O2,Sphingomyelin (d40:0),SLM:000390800,SLM:Species,SP,
1298,SM 40:0;3,SL,MEM,SM,40,0,3,SM 40:0;O3,Sphingomyelin (t40:0),SLM:000390816,SLM:Species,SP,
1299,SM 40:1;2,SL,MEM,SM,40,1,2,SM 40:1;O2,Sphingomyelin (d40:1),SLM:000390797,SLM:Species,SP,
1300,SM 40:2;2,SL,MEM,SM,40,2,2,SM 40:2;O2,Sphingomyelin (d40:2),SLM:000390795,SLM:Species,SP,
1301,SM 42:0;2,SL,MEM,SM,42,0,2,SM 42:0;O2,Sphingomyelin (d42:0),SLM:000390827,SLM:Species,SP,
1302,SM 42:1;2,SL,MEM,SM,42,1,2,SM 42:1;O2,Sphingomyelin (d42:1),SLM:000390824,SLM:Species,SP,
1303,SM 42:1;3,SL,MEM,SM,42,1,3,SM 42:1;O3,Sphingomyelin (t42:1),SLM:000390840,SLM:Species,SP,
1304,SM 42:2;2,SL,MEM,SM,42,2,2,SM 42:2;O2,Sphingomyelin (d42:2),SLM:000390823,SLM:Species,SP,
1305,SM 44:1;2,SL,MEM,SM,44,1,2,SM 44:1;O2,Sphingomyelin (d44:1),SLM:000390850,SLM:Species,SP,
1306,SM 44:2;2,SL,MEM,SM,44,2,2,SM 44:2;O2,Sphingomyelin (d44:2),SLM:000390849,SLM:Species,SP,
1307,TAG 42:0;0,GL,STO,TAG,42,0,0,TG 42:0,Triacylglycerol (42:0),SLM:000308221,SLM:Species,GL,
1308,TAG 44:0;0,GL,STO,TAG,44,0,0,TG 44:0,Triacylglycerol (44:0),SLM:000308231,SLM:Species,GL,
1309,TAG 44:1;0,GL,STO,TAG,44,1,0,TG 44:1,Triacylglycerol (44:1),SLM:000308232,SLM:Species,GL,
1310,TAG 44:2;0,GL,STO,TAG,44,2,0,TG 44:2,Triacylglycerol (44:2),SLM:000308233,SLM:Species,GL,
1311,TAG 45:0;0,GL,STO,TAG,45,0,0,TG 45:0,Triacylglycerol (45:0),SLM:000308237,SLM:Species,GL,
1312,TAG 45:1;0,GL,STO,TAG,45,1,0,TG 45:1,Triacylglycerol (45:1),SLM:000308238,SLM:Species,GL,
1313,TAG 46:0;0,GL,STO,TAG,46,0,0,TG 46:0,Triacylglycerol (46:0),SLM:000308243,SLM:Species,GL,
1314,TAG 46:1;0,GL,STO,TAG,46,1,0,TG 46:1,Triacylglycerol (46:1),SLM:000308244,SLM:Species,GL,
1315,TAG 46:2;0,GL,STO,TAG,46,2,0,TG 46:2,Triacylglycerol (46:2),SLM:000308245,SLM:Species,GL,
1316,TAG 46:3;0,GL,STO,TAG,46,3,0,TG 46:3,Triacylglycerol (46:3),SLM:000308246,SLM:Species,GL,
1317,TAG 47:0;0,GL,STO,TAG,47,0,0,TG 47:0,Triacylglycerol (47:0),SLM:000308250,SLM:Species,GL,
1318,TAG 47:1;0,GL,STO,TAG,47,1,0,TG 47:1,Triacylglycerol (47:1),SLM:000308251,SLM:Species,GL,
1319,TAG 47:2;0,GL,STO,TAG,47,2,0,TG 47:2,Triacylglycerol (47:2),SLM:000308252,SLM:Species,GL,
1320,TAG 48:0;0,GL,STO,TAG,48,0,0,TG 48:0,Triacylglycerol (48:0),SLM:000308257,SLM:Species,GL,
1321,TAG 48:1;0,GL,STO,TAG,48,1,0,TG 48:1,Triacylglycerol (48:1),SLM:000308258,SLM:Species,GL,
1322,TAG 48:2;0,GL,STO,TAG,48,2,0,TG 48:2,Triacylglycerol (48:2),SLM:000308259,SLM:Species,GL,
1323,TAG 48:3;0,GL,STO,TAG,48,3,0,TG 48:3,Triacylglycerol (48:3),SLM:000308260,SLM:Species,GL,
1324,TAG 48:4;0,GL,STO,TAG,48,4,0,TG 48:4,Triacylglycerol (48:4),SLM:000308261,SLM:Species,GL,
1325,TAG 49:0;0,GL,STO,TAG,49,0,0,TG 49:0,Triacylglycerol (49:0),SLM:000308266,SLM:Species,GL,
1326,TAG 49:1;0,GL,STO,TAG,49,1,0,TG 49:1,Triacylglycerol (49:1),SLM:000308267,SLM:Species,GL,
1327,TAG 49:2;0,GL,STO,TAG,49,2,0,TG 49:2,Triacylglycerol (49:2),SLM:000308268,SLM:Species,GL,
1328,TAG 49:3;0,GL,STO,TAG,49,3,0,TG 49:3,Triacylglycerol (49:3),SLM:000308269,SLM:Species,GL,
1329,TAG 50:0;0,GL,STO,TAG,50,0,0,TG 50:0,Triacylglycerol (50:0),SLM:000308275,SLM:Species,GL,
1330,TAG 50:1;0,GL,STO,TAG,50,1,0,TG 50:1,Triacylglycerol (50:1),SLM:000308276,SLM:Species,GL,
1331,TAG 50:2;0,GL,STO,TAG,50,2,0,TG 50:2,Triacylglycerol (50:2),SLM:000308277,SLM:Species,GL,
1332,TAG 50:3;0,GL,STO,TAG,50,3,0,TG 50:3,Triacylglycerol (50:3),SLM:000308278,SLM:Species,GL,
1333,TAG 50:4;0,GL,STO,TAG,50,4,0,TG 50:4,Triacylglycerol (50:4),SLM:000308279,SLM:Species,GL,
1334,TAG 50:5;0,GL,STO,TAG,50,5,0,TG 50:5,Triacylglycerol (50:5),SLM:000308280,SLM:Species,GL,
1335,TAG 50:6;0,GL,STO,TAG,50,6,0,TG 50:6,Triacylglycerol (50:6),SLM:000308281,SLM:Species,GL,
1336,TAG 51:1;0,GL,STO,TAG,51,1,0,TG 51:1,Triacylglycerol (51:1),SLM:000308286,SLM:Species,GL,
1337,TAG 51:2;0,GL,STO,TAG,51,2,0,TG 51:2,Triacylglycerol (51:2),SLM:000308287,SLM:Species,GL,
1338,TAG 51:3;0,GL,STO,TAG,51,3,0,TG 51:3,Triacylglycerol (51:3),SLM:000308288,SLM:Species,GL,
1339,TAG 51:4;0,GL,STO,TAG,51,4,0,TG 51:4,Triacylglycerol (51:4),SLM:000308289,SLM:Species,GL,
1340,TAG 52:0;0,GL,STO,TAG,52,0,0,TG 52:0,Triacylglycerol (52:0),SLM:000308295,SLM:Species,GL,
1341,TAG 52:1;0,GL,STO,TAG,52,1,0,TG 52:1,Triacylglycerol (52:1),SLM:000308296,SLM:Species,GL,
1342,TAG 52:2;0,GL,STO,TAG,52,2,0,TG 52:2,Triacylglycerol (52:2),SLM:000308298,SLM:Species,GL,
1343,TAG 52:3;0,GL,STO,TAG,52,3,0,TG 52:3,Triacylglycerol (52:3),SLM:000308299,SLM:Species,GL,
1344,TAG 52:4;0,GL,STO,TAG,52,4,0,TG 52:4,Triacylglycerol (52:4),SLM:000308300,SLM:Species,GL,
1345,TAG 52:5;0,GL,STO,TAG,52,5,0,TG 52:5,Triacylglycerol (52:5),SLM:000308301,SLM:Species,GL,
1346,TAG 52:6;0,GL,STO,TAG,52,6,0,TG 52:6,Triacylglycerol (52:6),SLM:000308302,SLM:Species,GL,
1347,TAG 52:7;0,GL,STO,TAG,52,7,0,TG 52:7,Triacylglycerol (52:7),SLM:000308303,SLM:Species,GL,
1348,TAG 53:1;0,GL,STO,TAG,53,1,0,TG 53:1,Triacylglycerol (53:1),SLM:000308307,SLM:Species,GL,
1349,TAG 53:2;0,GL,STO,TAG,53,2,0,TG 53:2,Triacylglycerol (53:2),SLM:000308309,SLM:Species,GL,
1350,TAG 53:3;0,GL,STO,TAG,53,3,0,TG 53:3,Triacylglycerol (53:3),SLM:000308310,SLM:Species,GL,
1351,TAG 53:4;0,GL,STO,TAG,53,4,0,TG 53:4,Triacylglycerol (53:4),SLM:000308311,SLM:Species,GL,
1352,TAG 53:5;0,GL,STO,TAG,53,5,0,TG 53:5,Triacylglycerol (53:5),SLM:000308312,SLM:Species,GL,
1353,TAG 53:6;0,GL,STO,TAG,53,6,0,TG 53:6,Triacylglycerol (53:6),SLM:000308313,SLM:Species,GL,
1354,TAG 54:0;0,GL,STO,TAG,54,0,0,TG 54:0,Triacylglycerol (54:0),SLM:000308317,SLM:Species,GL,
1355,TAG 54:1;0,GL,STO,TAG,54,1,0,TG 54:1,Triacylglycerol (54:1),SLM:000308318,SLM:Species,GL,
1356,TAG 54:2;0,GL,STO,TAG,54,2,0,TG 54:2,Triacylglycerol (54:2),SLM:000308322,SLM:Species,GL,
1357,TAG 54:3;0,GL,STO,TAG,54,3,0,TG 54:3,Triacylglycerol (54:3),SLM:000308323,SLM:Species,GL,
1358,TAG 54:4;0,GL,STO,TAG,54,4,0,TG 54:4,Triacylglycerol (54:4),SLM:000308324,SLM:Species,GL,
1359,TAG 54:5;0,GL,STO,TAG,54,5,0,TG 54:5,Triacylglycerol (54:5),SLM:000308325,SLM:Species,GL,
1360,TAG 54:6;0,GL,STO,TAG,54,6,0,TG 54:6,Triacylglycerol (54:6),SLM:000308326,SLM:Species,GL,
1361,TAG 54:7;0,GL,STO,TAG,54,7,0,TG 54:7,Triacylglycerol (54:7),SLM:000308327,SLM:Species,GL,
1362,TAG 54:8;0,GL,STO,TAG,54,8,0,TG 54:8,Triacylglycerol (54:8),SLM:000308328,SLM:Species,GL,
